name,inst_id
Harbin Engineering University,https://openalex.org/I151727225
Harbin Institute of Technology,https://openalex.org/I204983213
Harokopio University of Athens,https://openalex.org/I32762134
Harran University,https://openalex.org/I80538482
Harvard University,https://openalex.org/I136199984
Hasanuddin University,https://openalex.org/I98301867
Hasselt University,https://openalex.org/I878454856
Hassiba Benbouali University of Chlef,https://openalex.org/I4210164694
Hazara University,https://openalex.org/I263208278
Hebrew University of Jerusalem,https://openalex.org/I197251160
Heinrich Heine University Düsseldorf,https://openalex.org/I44260953
Hellenic Open University,https://openalex.org/I231025917
Helwan University,https://openalex.org/I84058292
Heriot-Watt University,https://openalex.org/I32062511
Herzen State Pedagogical University of Russia,https://openalex.org/I4210101320
Hindustan Institute of Technology and Science,https://openalex.org/I43663321
Hirosaki University,https://openalex.org/I146516829
Hiroshima University,https://openalex.org/I113306721
Hitit University,https://openalex.org/I2799360972
Hitotsubashi University,https://openalex.org/I111428342
Ho Chi Minh City Open University,https://openalex.org/I4210096063
Hofstra University,https://openalex.org/I139290212
Hokkaido University,https://openalex.org/I205349734
Holy Spirit University of Kaslik,https://openalex.org/I189998669
Hong Kong Baptist University,https://openalex.org/I141568987
Hong Kong Polytechnic University,https://openalex.org/I14243506
Hongik University,https://openalex.org/I94588446
Hormozgan University of Medical Sciences,https://openalex.org/I4210128695
Hosei University,https://openalex.org/I204291657
Howard University,https://openalex.org/I137853757
Huaqiao University,https://openalex.org/I119045251
Huazhong Agricultural University,https://openalex.org/I204823248
Huazhong University of Science and Technology,https://openalex.org/I47720641
Hue University,https://openalex.org/I4210095101
Humanitas University,https://openalex.org/I1339471597
Hunan University,https://openalex.org/I16609230
Hungarian University of Agriculture and Life Sciences,https://openalex.org/I1290523313
Hyogo College of Medicine,https://openalex.org/I137459256
Hyogo Medical University,https://openalex.org/I137459256
I-Shou University,https://openalex.org/I98298690
Ternopil National Medical University,https://openalex.org/I4210156742
ICFAI Foundation for Higher Education,https://openalex.org/I4210138731
Nizhny Novgorod State Technical University,https://openalex.org/I4210138365
Nizhny Novgorod State Technical University n.a. R.E. Alekseev,https://openalex.org/I4210138365
Niğde Ömer Halisdemir University,https://openalex.org/I198265615
Nnamdi Azikiwe University,https://openalex.org/I207227095
Noakhali Science and Technology University,https://openalex.org/I315729180
Normandy University,https://openalex.org/I98702875
North Carolina State University,https://openalex.org/I137902535
North China Electric Power University,https://openalex.org/I153473198
North Khorasan University of Medical Sciences,https://openalex.org/I4210159363
North South University,https://openalex.org/I157386601
North University of China,https://openalex.org/I135714990
North-Caucasus Federal University,https://openalex.org/I210043505
North-Eastern Federal University,https://openalex.org/I131550537
North-West University,https://openalex.org/I27765905
North-Western State Medical University named after I.I. Mechnikov,https://openalex.org/I4210151936
NorthWest A&F University,https://openalex.org/I89652312
Northeast Agricultural University,https://openalex.org/I169572211
Northeast Normal University,https://openalex.org/I184983240
Northeastern University,https://openalex.org/I12912129
Northern (Arctic) Federal University named after M.V. Lomonosov,https://openalex.org/I116191961
Northern Arizona University,https://openalex.org/I203172682
Northern Border University,https://openalex.org/I118590987
Northern Illinois University,https://openalex.org/I102502594
Northern Technical University,https://openalex.org/I4210143651
Northumbria University,https://openalex.org/I32394136
Northwest University,https://openalex.org/I37802460
Northwestern Polytechnical University,https://openalex.org/I17145004
Northwestern University,https://openalex.org/I111979921
Norwegian University of Life Sciences,https://openalex.org/I54108979
Norwegian University of Science and Technology,https://openalex.org/I204778367
Nosov Magnitogorsk State Technical University,https://openalex.org/I142239120
Nottingham Trent University,https://openalex.org/I52590639
Nova Southeastern University,https://openalex.org/I203088144
Novosibirsk State Technical University,https://openalex.org/I91727514
Novosibirsk State University,https://openalex.org/I188973947
Nueva Granada Military University,https://openalex.org/I41047195
Universidad Científica del Sur,https://openalex.org/I263512288
Universidad Distrital Francisco José de Caldas,https://openalex.org/I332011152
Universidad Francisco de Vitoria,https://openalex.org/I232005693
Industrial University of Santander,https://openalex.org/I115684694
Universidad Loyola,https://openalex.org/I243381257
Universidad Mayor,https://openalex.org/I116419501
Universidad Michoacana de San Nicolás de Hidalgo,https://openalex.org/I173755004
Universidad Nacional Agraria La Molina,https://openalex.org/I79080234
Universidad Nacional Mayor de San Marcos,https://openalex.org/I192513696
Universidad Nacional de Asunción,https://openalex.org/I8379220
Universidad Nacional del Litoral,https://openalex.org/I3121987637
Universidad Panamericana,https://openalex.org/I86613570
Pedagogical and Technological University of Colombia,https://openalex.org/I222202552
Universidad Peruana Cayetano Heredia,https://openalex.org/I197097402
Peruvian University of Applied Sciences,https://openalex.org/I1311157440
Universidad Politécnica Salesiana,https://openalex.org/I3132940433
Pontifical Bolivarian University,https://openalex.org/I181028852
Universidad San Francisco de Quito,https://openalex.org/I69094615
Universidad San Ignacio de Loyola,https://openalex.org/I271457894
Universidad Santo Tomás,https://openalex.org/I4210122369
Universidad Técnica Particular de Loja,https://openalex.org/I100205273
Universidad Técnica de Manabí,https://openalex.org/I4210133958
Universidad de Cartagena,https://openalex.org/I3123212020
Universidad de las Fuerzas Armadas – ESPE,https://openalex.org/I118946981
Universidad del Desarrollo,https://openalex.org/I133599470
Universidad del Valle,https://openalex.org/I91732220
Universidade Eduardo Mondlane,https://openalex.org/I16904388
Universidade Estadual Paulista (Unesp),https://openalex.org/I879563668
State University of Feira de Santana,https://openalex.org/I21606457
Universidade Estadual de Maringá,https://openalex.org/I123443094
Universidade Estadual do Maranhão,https://openalex.org/I4210148707
Universidade Estadual do Norte Fluminense Darcy Ribeiro,https://openalex.org/I3130050927
Universidade Federal da Bahia,https://openalex.org/I126158947
Universidade Federal da Grande Dourados,https://openalex.org/I187420256
Federal University of Health Sciences of Porto Alegre,https://openalex.org/I134363262
Universidade Federal de Juiz de Fora,https://openalex.org/I101100930
Federal University of Ouro Preto,https://openalex.org/I10824318
Universidade Federal de Pernambuco,https://openalex.org/I25112270
Universidade Federal de Santa Catarina,https://openalex.org/I4104125
Universidade Federal de Sergipe,https://openalex.org/I190085865
Universidade Federal de São Paulo (UNIFESP),https://openalex.org/I4403928227
Federal University of ABC,https://openalex.org/I71715416
Universidade Federal do Rio Grande do Sul,https://openalex.org/I130442723
Universidade Federal do Triângulo Mineiro,https://openalex.org/I4210106570
Universidade Federal do Vale do São Francisco,https://openalex.org/I59530521
Universidade Lusófona,https://openalex.org/I88596544
Universidade Nove de Julho (Uninove),https://openalex.org/I3017888287
Universidade do Estado de Santa Catarina,https://openalex.org/I164790352
Universidade do Estado do Rio de Janeiro (UERJ),https://openalex.org/I4392738254
Universitas Ahmad Dahlan,https://openalex.org/I2608206482
Universitas Airlangga,https://openalex.org/I205133468
Universitas Andalas,https://openalex.org/I55892964
Universitas Gadjah Mada,https://openalex.org/I165230279
Universitas Muhammadiyah Malang,https://openalex.org/I4210105059
Muhammadiyah University of Surakarta,https://openalex.org/I3131389504
Universitas Muhammadiyah Yogyakarta,https://openalex.org/I226567900
Universitas Negeri Jakarta,https://openalex.org/I3133421993
Universitas Negeri Padang,https://openalex.org/I245308123
Universitas Negeri Semarang,https://openalex.org/I148158369
Universitas Negeri Surabaya,https://openalex.org/I23758234
Universitas Negeri Yogyakarta,https://openalex.org/I127859547
Universitas Padjadjaran,https://openalex.org/I91819753
Universitas Pendidikan Indonesia,https://openalex.org/I130218214
Universitas Sebelas Maret,https://openalex.org/I119896790
Universitas Sriwijaya,https://openalex.org/I271888150
Universitas Sumatera Utara,https://openalex.org/I254887060
Universitas Syiah Kuala,https://openalex.org/I187494767
Universitat Internacional de Catalunya,https://openalex.org/I3123915005
Universitat Politècnica de Catalunya,https://openalex.org/I9617848
Universitat Ramon Llull,https://openalex.org/I5593406
Universiti Brunei Darussalam,https://openalex.org/I189462010
Universiti Kebangsaan Malaysia,https://openalex.org/I885383172
Universiti Kuala Lumpur,https://openalex.org/I4528857
Universiti Malaysia Kelantan,https://openalex.org/I226432
Universiti Malaysia Pahang Al Sultan Abdullah,https://openalex.org/I102913810
Universiti Malaysia Perlis,https://openalex.org/I65079550
Universiti Malaysia Sabah,https://openalex.org/I161371597
Universiti Malaysia Sarawak,https://openalex.org/I41461413
Universiti Malaysia Terengganu,https://openalex.org/I157696592
Universiti Pendidikan Sultan Idris,https://openalex.org/I143923087
Universiti Putra Malaysia,https://openalex.org/I130343225
Universiti Sains Malaysia,https://openalex.org/I139322472
Universiti Sultan Zainal Abidin,https://openalex.org/I51569856
Universiti Teknikal Malaysia Melaka,https://openalex.org/I32589535
Universiti Teknologi Brunei,https://openalex.org/I200859690
Universiti Teknologi MARA,https://openalex.org/I82724352
Universiti Teknologi Malaysia,https://openalex.org/I4576418
Universiti Teknologi Petronas,https://openalex.org/I203899302
Universiti Tenaga Nasional,https://openalex.org/I79156528
Universiti Tun Hussein Onn Malaysia,https://openalex.org/I930072361
Universiti Tunku Abdul Rahman (UTAR),https://openalex.org/I4405256456
Universiti Utara Malaysia,https://openalex.org/I94625822
University Abdelhamid Ibn Badis Mostaganem,https://openalex.org/I177657909
University College Cork,https://openalex.org/I27577105
University College Dublin,https://openalex.org/I100930933
University Mohamed Boudiaf of M’Sila,https://openalex.org/I4210145508
University Rey Juan Carlos,https://openalex.org/I182083151
University at Buffalo,https://openalex.org/I63190737
University for Development Studies,https://openalex.org/I83291730
University of A Coruña,https://openalex.org/I11019714
University of Aberdeen,https://openalex.org/I195460627
University of Adelaide,https://openalex.org/I5681781
"University of Agriculture, Faisalabad",https://openalex.org/I61623833
University of Al-Qadisiyah,https://openalex.org/I4210126504
University of Alabama at Birmingham,https://openalex.org/I32389192
University of Alabama in Huntsville,https://openalex.org/I82495205
University of Alaska Fairbanks,https://openalex.org/I141472210
University of Alberta,https://openalex.org/I154425047
University of Alcalá,https://openalex.org/I189268942
University of Algarve,https://openalex.org/I71503853
University of Alicante,https://openalex.org/I130194489
University of Almería,https://openalex.org/I52354020
University of Amsterdam,https://openalex.org/I887064364
University of Anbar,https://openalex.org/I27768575
University of Angers,https://openalex.org/I49451733
University of Antioquia,https://openalex.org/I35961687
University of Antofagasta,https://openalex.org/I129739261
University of Antwerp,https://openalex.org/I149213910
University of Applied Sciences and Arts of Western Switzerland,https://openalex.org/I173439891
University of Arizona,https://openalex.org/I138006243
University of Arkansas,https://openalex.org/I79620101
University of Auckland,https://openalex.org/I154130895
University of Aveiro,https://openalex.org/I60858718
University of Azad Jammu and Kashmir,https://openalex.org/I146840658
University of Babylon,https://openalex.org/I166455938
University of Baghdad,https://openalex.org/I135120706
University of Bahrain,https://openalex.org/I106663880
University of Barcelona,https://openalex.org/I71999127
University of Bari Aldo Moro,https://openalex.org/I5561750
University of Basel,https://openalex.org/I1850255
University of Basrah,https://openalex.org/I126633494
University of Bath,https://openalex.org/I51601045
University of Batna 2,https://openalex.org/I4387153399
University of Bayreuth,https://openalex.org/I54009628
University of Bedfordshire,https://openalex.org/I147554453
University of Beira Interior,https://openalex.org/I161321875
University of Belgrade,https://openalex.org/I4068193
University of Benin,https://openalex.org/I6406202
University of Bergamo,https://openalex.org/I11039511
University of Bergen,https://openalex.org/I4432739
University of Bern,https://openalex.org/I118564535
University of Birjand,https://openalex.org/I97626857
University of Birmingham,https://openalex.org/I79619799
University of Bisha,https://openalex.org/I4210136004
University of Biskra,https://openalex.org/I206961696
University of Bologna,https://openalex.org/I9360294
University of Bonn,https://openalex.org/I135140700
University of Bordeaux,https://openalex.org/I15057530
University of Botswana,https://openalex.org/I157273133
University of Bradford,https://openalex.org/I139894009
University of Brasília,https://openalex.org/I150729083
University of Brawijaya,https://openalex.org/I177055848
University of Bremen,https://openalex.org/I180437899
University of Brescia,https://openalex.org/I79940851
University of Brighton,https://openalex.org/I71637028
University of Bristol,https://openalex.org/I36234482
University of British Columbia,https://openalex.org/I141945490
University of Bucharest,https://openalex.org/I141595442
University of Burgos,https://openalex.org/I46176106
University of Burgundy,https://openalex.org/I177064439
University of Béjaïa,https://openalex.org/I187560010
University of Bío-Bío,https://openalex.org/I221450849
University of Cagliari,https://openalex.org/I172446870
University of Calabar,https://openalex.org/I3970730
University of Calabria,https://openalex.org/I45204951
University of Calcutta,https://openalex.org/I106542073
University of Caldas,https://openalex.org/I152456871
University of Calgary,https://openalex.org/I168635309
"University of California, Berkeley",https://openalex.org/I95457486
"University of California, Davis",https://openalex.org/I84218800
"University of California, Irvine",https://openalex.org/I204250578
"University of California, Los Angeles",https://openalex.org/I161318765
"University of California, Merced",https://openalex.org/I156087764
"University of California, Riverside",https://openalex.org/I103635307
"University of California, San Diego",https://openalex.org/I36258959
"University of California, Santa Barbara",https://openalex.org/I154570441
"University of California, Santa Cruz",https://openalex.org/I185103710
University of Cambridge,https://openalex.org/I241749
University of Camerino,https://openalex.org/I112859197
University of Campania Luigi Vanvitelli,https://openalex.org/I197809005
University of Campinas,https://openalex.org/I181391015
University of Canberra,https://openalex.org/I188329596
University of Canterbury,https://openalex.org/I185492890
University of Cape Coast,https://openalex.org/I133771110
University of Cape Town,https://openalex.org/I157614274
University of Carthage,https://openalex.org/I179097149
University of Castilla-La Mancha,https://openalex.org/I79189158
University of Catania,https://openalex.org/I39063666
University of Cauca,https://openalex.org/I152650591
University of Caxias do Sul,https://openalex.org/I30338065
University of Central Florida,https://openalex.org/I106165777
University of Central Lancashire,https://openalex.org/I185852735
University of Central Punjab,https://openalex.org/I192392021
"University of Chemistry and Technology, Prague",https://openalex.org/I9073902
University of Chester,https://openalex.org/I137265193
University of Chile,https://openalex.org/I69737025
University of Chittagong,https://openalex.org/I894293524
University of Cincinnati,https://openalex.org/I63135867
University of Clermont Auvergne,https://openalex.org/I198244214
University of Coimbra,https://openalex.org/I76903346
University of Colima,https://openalex.org/I916541031
University of Cologne,https://openalex.org/I180923762
University of Colombo,https://openalex.org/I90678064
University of Colorado Boulder,https://openalex.org/I188538660
University of Colorado Colorado Springs,https://openalex.org/I888729015
University of Colorado Denver/Anschutz Medical Campus,https://openalex.org/I4210134151
University of Concepción,https://openalex.org/I172787465
University of Connecticut,https://openalex.org/I140172145
University of Copenhagen,https://openalex.org/I124055696
University of Costa Rica,https://openalex.org/I31944674
University of Craiova,https://openalex.org/I97553796
University of Crete,https://openalex.org/I142617266
University of Cuenca,https://openalex.org/I189914110
University of Cyprus,https://openalex.org/I34771391
University of Córdoba,https://openalex.org/I53110688
University of Dar es Salaam,https://openalex.org/I182078086
University of Dayton,https://openalex.org/I127591826
University of Debrecen,https://openalex.org/I132735039
University of Delaware,https://openalex.org/I86501945
University of Delhi,https://openalex.org/I110166357
University of Denver,https://openalex.org/I131651094
University of Derby,https://openalex.org/I22128151
University of Deusto,https://openalex.org/I136040515
University of Dhaka,https://openalex.org/I205746353
University of Diyala,https://openalex.org/I78277041
University of Duhok,https://openalex.org/I6033180
University of Duisburg-Essen,https://openalex.org/I62318514
University of Dundee,https://openalex.org/I177639307
University of East Anglia,https://openalex.org/I1118541
University of East London,https://openalex.org/I157227730
University of Eastern Finland,https://openalex.org/I175532246
Prague University of Economics and Business,https://openalex.org/I35913352
University of Edinburgh,https://openalex.org/I98677209
"University of Education, Lahore",https://openalex.org/I3130814776
University of El Oued,https://openalex.org/I4210157185
University of Electronic Science and Technology of China,https://openalex.org/I150229711
University of Engineering & Technology (UET) Lahore,https://openalex.org/I142732210
"University of Engineering and Technology, Peshawar",https://openalex.org/I90610274
"University of Engineering and Technology, Taxila",https://openalex.org/I173207729
University of Erlangen-Nuremberg,https://openalex.org/I181369854
University of Essex,https://openalex.org/I110002522
University of Exeter,https://openalex.org/I23923803
University of Extremadura,https://openalex.org/I80606768
University of Ferrara,https://openalex.org/I201324441
University of Florence,https://openalex.org/I45084792
University of Florida,https://openalex.org/I33213144
University of Foggia,https://openalex.org/I106296451
University of Fort Hare,https://openalex.org/I114499477
Universidade de Fortaleza,https://openalex.org/I3125581668
University of Franche-Comté,https://openalex.org/I90843659
University of Freiburg,https://openalex.org/I161046081
University of Fribourg,https://openalex.org/I154338468
University of Fukui,https://openalex.org/I111966504
University of Galway,https://openalex.org/I188760350
University of Gdańsk,https://openalex.org/I40413290
University of Geneva,https://openalex.org/I114457229
University of Genoa,https://openalex.org/I83816512
University of Georgia,https://openalex.org/I165733156
University of Ghana,https://openalex.org/I138690464
University of Girona,https://openalex.org/I251424209
University of Glasgow,https://openalex.org/I7882870
University of Gloucestershire,https://openalex.org/I114203471
University of Gothenburg,https://openalex.org/I881427289
University of Granada,https://openalex.org/I173304897
University of Graz,https://openalex.org/I15766117
University of Greenwich,https://openalex.org/I55060895
University of Greifswald,https://openalex.org/I36522303
University of Groningen,https://openalex.org/I169381384
University of Guadalajara,https://openalex.org/I193181351
University of Guanajuato,https://openalex.org/I129858807
University of Guelph,https://openalex.org/I79817857
University of Guilan,https://openalex.org/I877176835
University of Gujrat,https://openalex.org/I99165933
University of Göttingen,https://openalex.org/I74656192
University of Hafr Al Batin,https://openalex.org/I4210112337
University of Hagen,https://openalex.org/I120691247
University of Ha'il,https://openalex.org/I4210088963
University of Haifa,https://openalex.org/I91203450
University of Hail,https://openalex.org/I4210088963
University of Hamburg,https://openalex.org/I159176309
University of Havana,https://openalex.org/I2656126
University of Hawai’i at Mānoa,https://openalex.org/I117965899
University of Ha’il,https://openalex.org/I4210088963
University of Health Sciences,https://openalex.org/I131736796
University of Helsinki,https://openalex.org/I133731052
University of Hertfordshire,https://openalex.org/I141584323
University of Hohenheim,https://openalex.org/I110079840
University of Hong Kong,https://openalex.org/I889458895
University of Hormozgan,https://openalex.org/I4210088809
University of Houston,https://openalex.org/I44461941
University of Hradec Králové,https://openalex.org/I75092371
University of Huddersfield,https://openalex.org/I133837150
University of Huelva,https://openalex.org/I78880903
University of Hull,https://openalex.org/I191240316
University of Hyderabad,https://openalex.org/I36893310
University of Hyogo,https://openalex.org/I180941496
University of Ibadan,https://openalex.org/I181631907
University of Iceland,https://openalex.org/I165368041
University of Idaho,https://openalex.org/I155093810
University of Illinois Chicago,https://openalex.org/I39422238
University of Illinois at Urbana-Champaign,https://openalex.org/I4405261000
University of Ilorin,https://openalex.org/I134542131
University of Indonesia,https://openalex.org/I29617571
University of Innsbruck,https://openalex.org/I190249584
University of Insubria,https://openalex.org/I115752224
University of International Business and Economics,https://openalex.org/I146563203
University of Ioannina,https://openalex.org/I194019607
University of Iowa,https://openalex.org/I126307644
University of Isfahan,https://openalex.org/I39268498
University of Jaén,https://openalex.org/I191420491
University of Jeddah,https://openalex.org/I4210099699
University of Jendouba,https://openalex.org/I54316950
University of Jijel,https://openalex.org/I116970179
University of Johannesburg,https://openalex.org/I24027795
University of Jos,https://openalex.org/I161374704
University of Jyväskylä,https://openalex.org/I94722563
University of Kaiserslautern,https://openalex.org/I153267046
University of Kansas,https://openalex.org/I146416000
University of Karachi,https://openalex.org/I193670377
University of Kashan,https://openalex.org/I105818395
University of Kelaniya,https://openalex.org/I142651801
University of Kent,https://openalex.org/I20581793
University of Kentucky,https://openalex.org/I143302722
University of Kerala,https://openalex.org/I158338959
University of Kerbala,https://openalex.org/I4210142005
University of Kiel,https://openalex.org/I3133086891
University of Kinshasa,https://openalex.org/I34942010
University of Kirkuk,https://openalex.org/I102254642
University of Klagenfurt,https://openalex.org/I4210166741
University of Konstanz,https://openalex.org/I189712700
University of Kragujevac,https://openalex.org/I14245010
University of Kufa,https://openalex.org/I47229656
University of Kurdistan,https://openalex.org/I3124704065
University of KwaZulu-Natal,https://openalex.org/I95023434
University of La Frontera,https://openalex.org/I11944219
University of La Laguna,https://openalex.org/I158438070
University of La Sabana,https://openalex.org/I157650460
University of La Serena,https://openalex.org/I74920221
University of Laghouat,https://openalex.org/I50219554
University of Lagos,https://openalex.org/I197610006
University of Lahore,https://openalex.org/I142204992
Universitas Lampung,https://openalex.org/I4210124507
University of Lancashire,https://openalex.org/I185852735
Universidad de Las Americas,https://openalex.org/I4210100770
University of Las Palmas de Gran Canaria,https://openalex.org/I119635470
University of Latvia,https://openalex.org/I91123046
University of Lausanne,https://openalex.org/I97565354
University of Leeds,https://openalex.org/I130828816
University of Leicester,https://openalex.org/I153648349
University of Lethbridge,https://openalex.org/I107949126
University of León,https://openalex.org/I8833935
University of Life Sciences in Lublin,https://openalex.org/I158552681
University of Lille,https://openalex.org/I2279609970
University of Limerick,https://openalex.org/I230495080
University of Lincoln,https://openalex.org/I114395901
University of Lisbon,https://openalex.org/I141596103
University of Liverpool,https://openalex.org/I146655781
University of Liège,https://openalex.org/I157674565
University of Ljubljana,https://openalex.org/I153976015
University of Lleida,https://openalex.org/I15766328
University of Lodz,https://openalex.org/I4210122071
University of Lorraine,https://openalex.org/I90183372
University of Los Lagos,https://openalex.org/I4210154195
University of Lucknow,https://openalex.org/I186246823
University of Luxembourg,https://openalex.org/I186903577
University of L’Aquila,https://openalex.org/I26415053
University of Macau,https://openalex.org/I204512498
University of Macedonia,https://openalex.org/I192756129
University of Macerata,https://openalex.org/I55133342
University of Malaga,https://openalex.org/I82767444
University of Malakand,https://openalex.org/I68649149
University of Malaya,https://openalex.org/I33849332
University of Malta,https://openalex.org/I197854408
University of Management and Technology,https://openalex.org/I87482320
University of Manchester,https://openalex.org/I28407311
University of Manitoba,https://openalex.org/I46247651
University of Mannheim,https://openalex.org/I177802217
University of Maragheh,https://openalex.org/I143318147
University of Marburg,https://openalex.org/I161103922
University of Maribor,https://openalex.org/I37696226
Cadi Ayyad University,https://openalex.org/I119856527
"University of Maryland, Baltimore County",https://openalex.org/I79272384
"University of Maryland, College Park",https://openalex.org/I66946132
University of Massachusetts,https://openalex.org/I24603500
University of Mataram,https://openalex.org/I168180000
University of Mauritius,https://openalex.org/I69072986
University of Mazandaran,https://openalex.org/I4871159
Rutgers Biomedical and Health Sciences,https://openalex.org/I4390039302
University of Medicine and Pharmacy Carol Davila,https://openalex.org/I162051807
University of Medicine and Pharmacy of Craiova,https://openalex.org/I28109999
University of Melbourne,https://openalex.org/I165779595
University of Memphis,https://openalex.org/I94658018
University of Messina,https://openalex.org/I112862951
University of Miami,https://openalex.org/I145608581
University of Michigan-Ann Arbor,https://openalex.org/I27837315
University of Milan,https://openalex.org/I189158943
University of Milano-Bicocca,https://openalex.org/I66752286
University of Minho,https://openalex.org/I99682543
University of Minnesota,https://openalex.org/I130238516
University of Miskolc,https://openalex.org/I20230540
University of Missouri-Kansas City,https://openalex.org/I75421653
University of Missouri-St Louis,https://openalex.org/I208333798
University of Miyazaki,https://openalex.org/I118574687
University of Modena and Reggio Emilia,https://openalex.org/I122346577
University of Mohaghegh Ardabili,https://openalex.org/I72341708
University of Monastir,https://openalex.org/I166928557
University of Mons,https://openalex.org/I130929987
University of Montana,https://openalex.org/I6750721
University of Montenegro,https://openalex.org/I5936373
University of Montreal,https://openalex.org/I70931966
University of Moratuwa,https://openalex.org/I195740183
University of Mosul,https://openalex.org/I12150220
University of Mumbai,https://openalex.org/I169877490
University of Murcia,https://openalex.org/I80180929
University of Mysore,https://openalex.org/I204743663
University of Münster,https://openalex.org/I22465464
University of Nairobi,https://openalex.org/I12859529
University of Namibia,https://openalex.org/I217085601
University of Namur,https://openalex.org/I149768937
University of Naples Federico II,https://openalex.org/I71267560
University of Navarra,https://openalex.org/I88155538
University of Nebraska Medical Center,https://openalex.org/I59130452
University of Nebraska Omaha,https://openalex.org/I122266389
University of Nebraska-Lincoln,https://openalex.org/I114395901
University of Neuchâtel,https://openalex.org/I57825437
"University of Nevada, Las Vegas",https://openalex.org/I133999245
University of New Brunswick,https://openalex.org/I106938459
University of New Mexico,https://openalex.org/I169521973
University of Newcastle,https://openalex.org/I78757542
University of Nicosia,https://openalex.org/I17389662
University of Nigeria,https://openalex.org/I11892038
University of Nizwa,https://openalex.org/I209803261
University of North Carolina Wilmington,https://openalex.org/I153901656
University of North Carolina at Chapel Hill,https://openalex.org/I114027177
University of North Carolina at Charlotte,https://openalex.org/I102149020
University of North Carolina at Greensboro,https://openalex.org/I169335092
University of North Florida,https://openalex.org/I11874761
University of Northampton,https://openalex.org/I35870678
University of Northern British Columbia,https://openalex.org/I151934421
University of Notre Dame,https://openalex.org/I107639228
University of Nottingham,https://openalex.org/I142263535
University of Nova Gorica,https://openalex.org/I192455894
University of Novi Sad,https://openalex.org/I170726198
"University of Occupational and Environmental Health, Japan",https://openalex.org/I188700360
University of Okara,https://openalex.org/I3130814776
University of Oklahoma,https://openalex.org/I8692664
University of Oradea,https://openalex.org/I162871001
University of Oregon,https://openalex.org/I181233156
University of Oslo,https://openalex.org/I184942183
University of Ostrava,https://openalex.org/I142208455
University of Otago,https://openalex.org/I80281795
University of Ottawa,https://openalex.org/I153718931
University of Oulu,https://openalex.org/I98381234
University of Oum El Bouaghi,https://openalex.org/I3132180716
University of Oviedo,https://openalex.org/I165339363
University of Oxford,https://openalex.org/I40120149
University of Padua,https://openalex.org/I138689650
University of Palermo,https://openalex.org/I900890020
University of Pannonia,https://openalex.org/I140275651
University of Pardubice,https://openalex.org/I140744787
University of Paris North – Paris 13,https://openalex.org/I4210091279
University of Parma,https://openalex.org/I124601658
University of Passau,https://openalex.org/I186354981
Universidade de Passo Fundo,https://openalex.org/I16371252
University of Patras,https://openalex.org/I174878644
University of Pau and Pays de l’Adour,https://openalex.org/I144889574
University of Pavia,https://openalex.org/I25217355
University of Pennsylvania,https://openalex.org/I79576946
University of Peradeniya,https://openalex.org/I111199411
University of Pernambuco,https://openalex.org/I25112270
University of Perugia,https://openalex.org/I27483092
University of Peshawar,https://openalex.org/I36001604
University of Petra,https://openalex.org/I36622005
University of Phayao,https://openalex.org/I4210090662
University of Piraeus,https://openalex.org/I154757721
University of Pisa,https://openalex.org/I108290504
University of Pittsburgh,https://openalex.org/I170201317
University of Plymouth,https://openalex.org/I897542642
University of Port Harcourt,https://openalex.org/I100116408
University of Porto,https://openalex.org/I182534213
University of Portsmouth,https://openalex.org/I63072094
University of Potsdam,https://openalex.org/I176453806
University of Pretoria,https://openalex.org/I69552723
University of Primorska,https://openalex.org/I118905719
University of Prishtina,https://openalex.org/I78768387
University of Puerto Rico,https://openalex.org/I200399037
University of Pecs,https://openalex.org/I79741316
University of Qom,https://openalex.org/I184468904
University of Rajshahi,https://openalex.org/I902853133
University of Reading,https://openalex.org/I71052956
University of Regensburg,https://openalex.org/I60668342
University of Regina,https://openalex.org/I194028371
University of Reims Champagne-Ardenne,https://openalex.org/I96226040
University of Rennes 1,https://openalex.org/I56067802
University of Rhode Island,https://openalex.org/I17626003
University of Rijeka,https://openalex.org/I154347574
University of Rochester,https://openalex.org/I5388228
University of Roehampton,https://openalex.org/I877107187
University of Rome II – Tor Vergata,https://openalex.org/I116067653
Roma Tre University,https://openalex.org/I119003972
University of Rouen Normandie,https://openalex.org/I62396329
University of Rwanda,https://openalex.org/I4210087849
University of Rzeszów,https://openalex.org/I98559091
University of Sadat City,https://openalex.org/I338016083
Universidad de Los Andes Venezuela,NA
Universite Bourgogne Franche Comte,NA
Mohammed First University,NA
Vignan University,NA
Xian Jiaotong Liverpool University,NA
Xuzhou Medical University,NA
Adana Alparslan Turkes Science and Technology University,NA
Amity University Kolkata,NA
Antonio Narino University,NA
Universidad Autonoma de Guerrero,NA
Autonomous University of San Luis Potosi,NA
Aydin Adnan Menderes University,NA
B S Abdur Rahman Crescent Institute of Science and Technology,NA
Babes Bolyai University,NA
Bezmialem Vakif University,NA
Blaise Pascal University,NA
Blida 1 University,NA
Campus Bio Medico University of Rome,NA
Cankaya University,NA
CEFET RJ,NA
Delta State University Abraka,NA
Dr BR Ambedkar National Institute of Technology Jalandhar,NA
Dr D Y Patil Vidyapeeth,NA
European University of Madrid,NA
Federal Institute of Sao Paulo,NA
Federal University of Agriculture Abeokuta,NA
Federal University of Paraiba,NA
Federal University of Jequitinhonha and Mucuri Valleys,NA
Ferhat Abbas Setif University 1,NA
Firat University,NA
